i,v1,v2,v3,v4,v5,v6,ii,iii,avr,avl,avf
3.3116875,4.0164742,3.1370761,2.9396641,2.833278,2.4006836,3.7984307,516.0,512.6883125305176,-259.6558437347412,-254.68831253051758,514.3441562652588
3.3110003,4.0169554,3.1370869,2.8846006,2.833278,2.4006824,3.798435,515.0,511.68899965286255,-259.1555001735687,-254.18899965286255,513.3444998264313
3.3113773,4.0158324,3.1370466,2.8631968,2.833278,2.400683,3.7984169,514.0,510.688622713089,-258.6556886434555,-253.688622713089,512.3443113565445
3.3110485,4.0163746,3.1370444,2.9242625,2.833278,2.4006827,3.7984242,514.0,510.68895149230957,-258.6555242538452,-253.68895149230957,512.3444757461548
3.3111296,4.0164247,3.137167,2.9427943,2.833278,2.4006815,3.7984126,514.0,510.6888704299927,-258.65556478500366,-253.68887042999268,512.3444352149963
3.3111289,4.0143237,3.1375055,2.8959622,2.833278,2.4006815,3.7984154,514.0,510.6888711452484,-258.6555644273758,-253.6888711452484,512.3444355726242
3.311623,4.0138087,3.1376219,2.8824584,2.833278,2.4006815,3.7983894,515.0,511.68837690353394,-259.15581154823303,-254.18837690353394,513.344188451767
3.3108828,4.0131946,3.1370502,2.9141655,2.833278,2.4006815,3.7983646,516.0,512.689117193222,-259.655441403389,-254.68911719322205,514.344558596611
3.3109195,4.012465,3.137045,2.9075303,2.833278,2.4006815,3.7983372,516.0,512.6890804767609,-259.65545976161957,-254.68908047676086,514.3445402383804
3.310944,4.0123744,3.1370862,2.894449,2.833278,2.4006815,3.7983704,517.0,513.6890559196472,-260.1554720401764,-255.18905591964722,515.3445279598236
3.3109603,4.012495,3.1370459,2.9031825,2.833278,2.4006815,3.7983916,517.0,513.6890397071838,-260.1554801464081,-255.18903970718384,515.3445198535919
3.3108792,4.012428,3.1370447,2.933279,2.833278,2.4006815,3.7983274,518.0,514.6891207695007,-260.65543961524963,-255.68912076950073,516.3445603847504
3.3108842,4.012655,3.137114,2.9584966,2.833278,2.4006817,3.7983394,517.0,513.6891157627106,-260.1554421186447,-255.18911576271057,515.3445578813553
3.3108926,4.012608,3.1375203,2.9061751,2.833278,2.4006817,3.798354,517.0,513.6891074180603,-260.15544629096985,-255.1891074180603,515.3445537090302
3.3109536,4.013287,3.13764,2.8963113,2.833278,2.4006817,3.7983825,521.0,517.689046382904,-262.155476808548,-257.18904638290405,519.344523191452
3.3110433,4.0187497,3.137053,2.920904,2.8332777,2.4006817,3.7984354,538.0,534.6889567375183,-270.65552163124084,-265.6889567375183,536.3444783687592
3.318554,4.0317683,3.1371036,2.9163942,2.8332777,2.4006817,3.7984955,564.0,560.6814460754395,-283.6592769622803,-278.68144607543945,562.3407230377197
3.425187,4.0302334,3.1397185,3.0517287,2.833278,2.4006817,3.7986674,581.0,577.5748128890991,-292.21259355545044,-287.0748128890991,579.2874064445496
3.4267912,3.9679458,3.1728702,3.065835,2.8332777,2.4006817,3.7985895,539.0,535.5732088088989,-271.21339559555054,-266.0732088088989,537.2866044044495
3.4059367,4.030207,3.196479,2.8978112,2.833278,2.4006815,3.7988439,477.0,473.59406328201294,-240.20296835899353,-235.09406328201294,475.29703164100647
3.3133092,3.8348656,3.137116,2.925416,2.903204,2.4006817,3.8132145,495.0,491.68669080734253,-249.15665459632874,-244.18669080734253,493.34334540367126
3.330454,3.8041723,3.1375756,2.903863,2.8464878,2.4006817,3.823301,511.0,507.66954588890076,-257.1652270555496,-252.16954588890076,509.3347729444504
3.3110187,3.8348718,3.1377182,2.8634439,2.8859675,2.4012167,3.8251522,516.0,512.688981294632,-259.655509352684,-254.68898129463196,514.344490647316
3.311843,4.0221386,3.137085,2.875562,2.8332782,2.4006815,3.8252206,519.0,515.688157081604,-261.155921459198,-256.188157081604,517.344078540802
3.310864,3.8041697,2.60147,2.888102,2.8720438,2.2578466,3.8255107,521.0,517.6891360282898,-262.1554319858551,-257.1891360282898,519.3445680141449
3.3108637,3.8041692,2.952941,2.9379523,2.8623235,2.3457875,3.797396,523.0,519.6891362667084,-263.1554318666458,-258.1891362667084,521.3445681333542
3.3108644,3.8041692,2.9529896,2.9286814,2.8698952,2.3022118,3.7991035,524.0,520.6891355514526,-263.6554322242737,-258.68913555145264,522.3445677757263
3.2966762,4.031775,3.1368704,3.1382124,2.8334997,2.4006824,3.797074,525.0,521.703323841095,-264.1483380794525,-259.20332384109497,523.3516619205475
3.3108644,3.732515,2.707213,2.83432,2.837037,2.347023,3.752062,526.0,522.6891355514526,-264.6554322242737,-259.68913555145264,524.3445677757263
3.309123,3.7328186,2.7425048,2.9311223,2.848308,2.3464174,3.6426368,527.0,523.6908769607544,-265.1545615196228,-260.1908769607544,525.3454384803772
3.3108637,3.7325182,2.9398222,2.97665,2.8484814,2.3468866,3.7847452,528.0,524.6891362667084,-265.6554318666458,-260.6891362667084,526.3445681333542
3.3108644,3.9240284,3.13704,3.009686,2.8466299,2.3476834,3.6220956,530.0,526.6891355514526,-266.6554322242737,-261.68913555145264,528.3445677757263
3.3108644,3.9240174,3.1353183,2.8029761,2.8570507,2.3941615,3.514394,530.0,526.6891355514526,-266.6554322242737,-261.68913555145264,528.3445677757263
3.310864,3.9240174,3.137031,2.847821,2.8472705,2.3470235,3.513564,531.0,527.6891360282898,-267.1554319858551,-262.1891360282898,529.3445680141449
3.2824736,3.8914075,3.1154926,2.935021,2.8435705,2.3874393,3.5392568,532.0,528.717526435852,-267.641236782074,-262.71752643585205,530.358763217926
3.308324,3.9240177,3.137041,3.0155468,2.8334482,2.3470252,3.4568188,534.0,530.691675901413,-268.6541620492935,-263.69167590141296,532.3458379507065
3.3122337,3.9240186,3.1370337,2.9967408,2.8337479,2.347023,3.4437943,534.0,530.6877663135529,-268.6561168432236,-263.68776631355286,532.3438831567764
3.357094,4.012048,3.1370406,2.9554641,2.833278,2.3470578,3.5914428,535.0,531.6429059505463,-269.17854702472687,-264.14290595054626,533.3214529752731
3.4277601,4.0162,3.1343331,2.9828825,2.8346364,2.3602982,3.4406083,536.0,532.5722398757935,-269.71388006210327,-264.57223987579346,534.2861199378967
3.4274127,4.012057,3.1370463,2.998207,2.833278,2.3602982,3.7415366,539.0,535.5725872516632,-271.2137063741684,-266.0725872516632,537.2862936258316
3.3653772,4.012049,3.1370547,2.913592,2.83458,2.3595884,3.62417,541.0,537.6346228122711,-272.18268859386444,-267.1346228122711,539.3173114061356
3.4264913,4.013938,3.1373773,2.9295478,2.833676,2.4134238,3.7984304,543.0,539.5735087394714,-273.2132456302643,-268.07350873947144,541.2867543697357
3.422855,4.0258894,3.137033,3.0228887,2.834771,2.4125228,3.7983282,544.0,540.5771450996399,-273.71142745018005,-268.5771450996399,542.28857254982
3.337711,4.0311646,3.137252,2.9613872,2.8332777,2.4134238,3.798473,546.0,542.6622889041901,-274.66885554790497,-269.66228890419006,544.331144452095
3.3119848,4.0313888,3.1391706,3.000949,2.833343,2.413465,3.7984588,547.0,543.6880152225494,-275.1559923887253,-270.18801522254944,545.3440076112747
3.3394773,4.0315623,3.1372666,3.0262122,2.8332777,2.4110653,3.7984726,550.0,546.6605226993561,-276.66973865032196,-271.6605226993561,548.330261349678
3.3528988,4.0290484,3.1377144,3.0348458,2.8335192,2.400682,3.7984726,550.0,546.6471011638641,-276.67644941806793,-271.64710116386414,548.3235505819321
3.3345013,4.028771,3.1374884,3.005701,2.8332777,2.4006815,3.798473,550.0,546.6654987335205,-276.66725063323975,-271.6654987335205,548.3327493667603
3.3155084,4.0300517,3.137096,3.0129392,2.8334544,2.4004946,3.7984726,549.0,545.6844916343689,-276.15775418281555,-271.1844916343689,547.3422458171844
3.3124552,4.0300345,3.1370552,3.0220504,2.8333433,2.4006815,3.7984724,547.0,543.6875448226929,-275.15622758865356,-270.18754482269287,545.3437724113464
3.3240352,4.026323,3.1370606,3.0358372,2.833502,2.4006815,3.7984722,541.0,537.6759648323059,-272.16201758384705,-267.1759648323059,539.337982416153
3.3160133,4.015882,3.1372077,2.999788,2.8332777,2.400683,3.7984655,537.0,533.6839866638184,-270.1580066680908,-265.18398666381836,535.3419933319092
3.324511,4.0067883,3.1370707,2.9898221,2.8332865,2.400682,3.798464,532.0,528.675488948822,-267.662255525589,-262.675488948822,530.337744474411
3.3195288,4.010564,3.137074,2.9974132,2.8332777,2.4006817,3.7984357,528.0,524.6804711818695,-265.65976440906525,-260.6804711818695,526.3402355909348
3.3221412,4.0118556,3.1370473,2.9708652,2.8333204,2.4006822,3.7984421,523.0,519.6778588294983,-263.16107058525085,-258.1778588294983,521.3389294147491
3.3158388,4.0120096,3.137058,2.8825297,2.833278,2.4006815,3.798403,519.0,515.6841611862183,-261.15791940689087,-256.18416118621826,517.3420805931091
3.297639,4.0120397,3.1370444,2.8377142,2.8333018,2.400652,3.798322,517.0,513.7023611068726,-260.1488194465637,-255.20236110687256,515.3511805534363
3.2949953,4.012047,3.1370447,2.8470223,2.8332887,2.4006815,3.7983153,516.0,512.7050046920776,-259.6474976539612,-254.70500469207764,514.3525023460388
3.2847855,4.011942,3.1370435,2.8662357,2.8333137,2.4006817,3.7977936,515.0,511.7152144908905,-259.14239275455475,-254.2152144908905,513.3576072454453
3.2900858,4.0120463,3.1372015,2.8298647,2.8332782,2.400683,3.7975214,513.0,509.7099142074585,-258.14504289627075,-253.2099142074585,511.35495710372925
3.3027835,4.01203,3.1370647,2.836391,2.8332822,2.4006402,3.796472,513.0,509.6972165107727,-258.15139174461365,-253.1972165107727,511.34860825538635
3.2962408,4.0119777,3.1370625,2.8589215,2.8332808,2.4001243,3.797337,513.0,509.7037591934204,-258.1481204032898,-253.2037591934204,511.3518795967102
3.3008282,4.011453,3.137043,2.893303,2.8332965,2.369814,3.7977085,513.0,509.6991717815399,-258.15041410923004,-253.19917178153992,511.34958589076996
3.3013787,4.010813,3.1370468,2.8772783,2.8332798,2.3533695,3.8028176,514.0,510.69862127304077,-258.6506893634796,-253.69862127304077,512.3493106365204
3.306126,4.0116286,3.137041,2.9016542,2.833283,2.349853,3.79569,514.0,510.6938738822937,-258.65306305885315,-253.6938738822937,512.3469369411469
3.3053904,4.0114594,3.137041,2.9278336,2.8332808,2.3548954,3.7873921,514.0,510.6946096420288,-258.6526951789856,-253.6946096420288,512.3473048210144
3.3056731,4.0112615,3.137043,3.0014024,2.8332844,2.3541245,3.7841392,515.0,511.694326877594,-259.152836561203,-254.194326877594,513.347163438797
3.3008926,4.0114093,3.1372008,2.978863,2.8332782,2.3631177,3.7175748,515.0,511.69910740852356,-259.1504462957382,-254.19910740852356,513.3495537042618
3.3075442,4.011511,3.137063,2.9750142,2.8332784,2.3666615,3.646754,515.0,511.6924557685852,-259.1537721157074,-254.1924557685852,513.3462278842926
3.3047352,4.0119834,3.1370606,2.9898343,2.8332784,2.366174,3.6399624,514.0,510.6952648162842,-258.6523675918579,-253.69526481628418,512.3476324081421
3.3060098,4.0122266,3.1370387,2.9695764,2.8332794,2.3814647,3.6510842,514.0,510.6939902305603,-258.65300488471985,-253.6939902305603,512.3469951152802
3.3064454,4.0126843,3.137037,2.9673424,2.833278,2.3930027,3.658964,515.0,511.6935546398163,-259.15322268009186,-254.19355463981628,513.3467773199081
3.3083105,4.012939,3.1370215,2.9697344,2.8332787,2.4005942,3.7112906,516.0,512.691689491272,-259.654155254364,-254.69168949127197,514.345844745636
3.309496,4.013104,3.1370249,2.9791918,2.8332784,2.4006863,3.7777975,516.0,512.6905040740967,-259.65474796295166,-254.69050407409668,514.3452520370483
3.3103242,4.0139756,3.137033,3.0000467,2.8332791,2.400683,3.796645,516.0,512.6896758079529,-259.65516209602356,-254.68967580795288,514.3448379039764
3.3101249,4.013325,3.1371946,2.9561312,2.8332784,2.4006844,3.7979891,516.0,512.689875125885,-259.6550624370575,-254.689875125885,514.3449375629425
3.314794,4.0165772,3.1370628,2.936756,2.8332784,2.4006824,3.7983663,515.0,511.6852059364319,-259.15739703178406,-254.18520593643188,513.3426029682159
3.3220937,4.018534,3.1370616,2.8734732,2.8332787,2.4006817,3.7984107,516.0,512.6779062747955,-259.66104686260223,-254.67790627479553,514.3389531373978
3.3221073,4.017782,3.1370428,2.8902748,2.833279,2.4006824,3.798437,516.0,512.6778926849365,-259.66105365753174,-254.67789268493652,514.3389463424683
3.3161154,4.0198855,3.1370466,2.8524604,2.8332784,2.400682,3.7984278,517.0,513.6838846206665,-260.15805768966675,-255.1838846206665,515.3419423103333
3.3190246,4.0157733,3.137041,2.8841312,2.8332782,2.4006824,3.7984474,518.0,514.6809754371643,-260.65951228141785,-255.6809754371643,516.3404877185822
3.3174982,4.013061,3.1370413,2.8852673,2.833278,2.4006817,3.798442,518.0,514.6825017929077,-260.65874910354614,-255.68250179290771,516.3412508964539
3.3141325,4.016189,3.1370435,2.8987312,2.8332784,2.4006815,3.7984383,517.0,513.6858675479889,-260.15706622600555,-255.1858675479889,515.3429337739944
3.312017,4.0140038,3.1372018,2.8445325,2.8332782,2.400683,3.7984192,518.0,514.6879830360413,-260.65600848197937,-255.68798303604126,516.3439915180206
3.311667,4.0164623,3.1370654,2.8614042,2.833278,2.4006817,3.7984111,519.0,515.6883330345154,-261.1558334827423,-256.1883330345154,517.3441665172577
3.3111901,4.0164824,3.1370635,2.855243,2.833278,2.4006817,3.798412,520.0,516.6888098716736,-261.6555950641632,-256.6888098716736,518.3444049358368
3.3121057,4.016548,3.1370451,2.8817673,2.833278,2.4006822,3.7984245,522.0,518.6878943443298,-262.6560528278351,-257.68789434432983,520.3439471721649
3.3119283,4.0155587,3.1370492,2.905023,2.833278,2.400682,3.798418,523.0,519.6880717277527,-263.15596413612366,-258.1880717277527,521.3440358638763
3.3117242,4.0163465,3.1370444,2.8953927,2.8332777,2.4006824,3.798423,521.0,517.6882758140564,-262.1558620929718,-257.1882758140564,519.3441379070282
3.311224,4.014919,3.1370444,2.8779912,2.833278,2.4006817,3.7984154,520.0,516.6887760162354,-261.6556119918823,-256.68877601623535,518.3443880081177
3.3121088,4.016558,3.1370459,2.9073768,2.833278,2.4006815,3.798407,520.0,516.6878912448883,-261.65605437755585,-256.6878912448883,518.3439456224442
3.3110929,4.016668,3.1372042,2.860015,2.833278,2.4006815,3.7984164,520.0,516.6889071464539,-261.65554642677307,-256.68890714645386,518.3444535732269
3.3112159,4.0165253,3.1370676,2.8727078,2.833278,2.4006815,3.7984202,518.0,514.688784122467,-260.6556079387665,-255.68878412246704,516.3443920612335
3.3113291,4.012725,3.137066,2.9063835,2.833278,2.4006817,3.7984102,518.0,514.688670873642,-260.655664563179,-255.68867087364197,516.344335436821
3.312409,4.0149364,3.1370437,2.88175,2.833278,2.4006815,3.7984042,518.0,514.6875910758972,-260.6562044620514,-255.68759107589722,516.3437955379486
3.3109457,4.0126233,3.1370482,2.8632736,2.833278,2.4006815,3.7983954,518.0,514.6890542507172,-260.6554728746414,-255.68905425071716,516.3445271253586
3.310961,4.0122027,3.1370432,2.8467586,2.833278,2.4006817,3.798405,519.0,515.6890389919281,-261.15548050403595,-256.1890389919281,517.344519495964
3.3109512,4.0123706,3.1370442,2.878384,2.833278,2.4006817,3.7983813,520.0,516.6890487670898,-261.6554756164551,-256.68904876708984,518.3445243835449
3.311028,4.0124803,3.1370444,2.9298913,2.833278,2.4006817,3.798385,521.0,517.6889719963074,-262.1555140018463,-257.1889719963074,519.3444859981537
3.310974,4.0122967,3.137211,2.8979301,2.8332782,2.4006817,3.7983587,522.0,518.6890261173248,-262.6554869413376,-257.68902611732483,520.3445130586624
3.3109286,4.012323,3.137069,2.920281,2.833278,2.4006817,3.7983344,522.0,518.6890714168549,-262.65546429157257,-257.68907141685486,520.3445357084274
3.3109183,4.0126553,3.1370654,2.918735,2.833278,2.4006817,3.7983613,521.0,517.6890816688538,-262.1554591655731,-257.18908166885376,519.3445408344269
3.3108928,4.0125165,3.137043,2.9010265,2.833278,2.4006817,3.798339,519.0,515.6891071796417,-261.15544641017914,-256.1891071796417,517.3445535898209
3.3109074,4.012544,3.1370478,2.867507,2.833278,2.4006817,3.7983744,528.0,524.6890926361084,-265.6554536819458,-260.6890926361084,526.3445463180542
3.3113492,4.031381,3.1370537,2.9107413,2.833278,2.4006817,3.7984707,544.0,540.6886508464813,-273.65567457675934,-268.6886508464813,542.3443254232407
3.343205,4.0317693,3.1370778,2.8881037,2.8332777,2.4006817,3.7984877,571.0,567.6567950248718,-287.1716024875641,-282.1567950248718,569.3283975124359
3.425937,4.022799,3.140337,3.0070171,2.833278,2.4006817,3.799037,542.0,538.5740630626678,-272.7129684686661,-267.57406306266785,540.2870315313339
3.3229477,4.0306516,3.1373754,2.9245987,2.8332777,2.4006817,3.798882,492.0,488.6770522594452,-247.6614738702774,-242.6770522594452,490.3385261297226
3.3200107,3.836039,3.1370807,2.9224954,2.8361614,2.4006817,3.804791,493.0,489.67998933792114,-248.16000533103943,-243.17998933792114,491.33999466896057
3.3117642,3.8042722,3.137069,2.8728068,2.833278,2.4006817,3.7987163,513.0,509.6882357597351,-258.15588212013245,-253.1882357597351,511.34411787986755
3.3108754,3.835442,3.137043,2.8606586,2.8662841,2.4006817,3.8253284,519.0,515.689124584198,-261.155437707901,-256.189124584198,517.344562292099
3.3148708,4.031715,3.1375272,2.8163319,2.833278,2.4006815,3.8153462,522.0,518.6851291656494,-262.6574354171753,-257.6851291656494,520.3425645828247
3.310866,3.8354397,3.0442214,2.853492,2.848267,2.3923764,3.8247962,523.0,519.6891338825226,-263.1554330587387,-258.1891338825226,521.3445669412613
3.3108644,3.804171,3.0837882,2.8671632,2.8483047,2.3932834,3.7986472,525.0,521.6891355514526,-264.1554322242737,-259.18913555145264,523.3445677757263
3.3108644,3.8041692,3.030448,2.8783474,2.8700051,2.341961,3.797201,525.0,521.6891355514526,-264.1554322242737,-259.18913555145264,523.3445677757263
3.3043728,4.031773,3.1370409,3.0900483,2.8333342,2.4005177,3.7984483,525.0,521.6956272125244,-264.1521863937378,-259.1956272125244,523.3478136062622
3.2961965,3.7352502,2.9533188,2.8376288,2.8332794,2.3505807,3.8262234,526.0,522.7038035392761,-264.64809823036194,-259.7038035392761,524.3519017696381
3.3108644,3.806585,2.954272,2.9338298,2.8332875,2.3470228,3.803479,526.0,522.6891355514526,-264.6554322242737,-259.68913555145264,524.3445677757263
3.2955709,3.73912,2.9561849,3.0058913,2.8396273,2.347444,3.775425,526.0,522.7044291496277,-264.64778542518616,-259.7044291496277,524.3522145748138
3.3108644,3.9245188,3.1370404,3.012003,2.835252,2.3470283,3.7832935,526.0,522.6891355514526,-264.6554322242737,-259.68913555145264,524.3445677757263
3.3064842,3.9240196,3.1369104,2.9120421,2.8500721,2.4006824,3.5866523,527.0,523.6935157775879,-265.15324211120605,-260.1935157775879,525.346757888794
3.3108575,3.9305,3.1370287,2.862514,2.8332784,2.3470368,3.6051729,529.0,525.6891424655914,-266.1554287672043,-261.18914246559143,527.3445712327957
3.2820246,3.889955,3.1369035,2.8371234,2.8435533,2.4000454,3.519078,529.0,525.7179753780365,-266.14101231098175,-261.2179753780365,527.3589876890182
3.3110917,3.9240324,3.1370406,3.0002618,2.833281,2.4005203,3.61427,530.0,526.6889083385468,-266.6555458307266,-261.68890833854675,528.3444541692734
3.3122864,3.9240236,3.1370406,2.9916844,2.8332787,2.3470232,3.4433832,531.0,527.6877136230469,-267.15614318847656,-262.1877136230469,529.3438568115234
3.3295205,4.0120425,3.1370406,2.9444675,2.833278,2.3513038,3.6033902,532.0,528.6704795360565,-267.66476023197174,-262.6704795360565,530.3352397680283
3.424662,4.0142713,3.137037,2.9641104,2.8332777,2.3602986,3.5238054,533.0,529.5753378868103,-268.21233105659485,-263.0753378868103,531.2876689434052
3.4269476,4.012057,3.1370416,2.9954424,2.8332777,2.3888097,3.7796788,535.0,531.573052406311,-269.2134737968445,-264.07305240631104,533.2865262031555
3.41949,4.0120435,3.1370459,2.9859242,2.8332777,2.3603182,3.6520922,535.0,531.5805099010468,-269.2097450494766,-264.08050990104675,533.2902549505234
3.397204,4.012112,3.1370738,2.925113,2.8332777,2.4134648,3.7980509,538.0,534.6027960777283,-270.69860196113586,-265.60279607772827,536.3013980388641
3.4157658,4.0227294,3.137041,2.9913137,2.83458,2.4134529,3.7983878,540.0,536.5842342376709,-271.70788288116455,-266.5842342376709,538.2921171188354
3.3342402,4.0316224,3.137073,3.0088854,2.8332777,2.4009104,3.7984726,542.0,538.6657598018646,-272.6671200990677,-267.6657598018646,540.3328799009323
3.3183882,4.0313916,3.1372852,2.9958365,2.8332777,2.410717,3.798467,544.0,540.6816117763519,-273.65919411182404,-268.68161177635193,542.340805888176
3.3348873,4.031673,3.137202,3.0021725,2.8332777,2.4079866,3.7984724,545.0,541.6651127338409,-274.16744363307953,-269.16511273384094,543.3325563669205
3.3187542,4.0300617,3.137216,3.0037608,2.8332777,2.4006815,3.798473,546.0,542.681245803833,-274.6593770980835,-269.681245803833,544.3406229019165
3.326607,4.0309405,3.137258,3.0029855,2.8332777,2.4006815,3.7984722,541.0,537.6733930110931,-272.16330349445343,-267.17339301109314,539.3366965055466
3.3173409,4.030417,3.137065,2.991672,2.8332777,2.4006815,3.798473,536.0,532.6826591491699,-269.65867042541504,-264.6826591491699,534.341329574585
3.3217816,4.030642,3.1370487,2.9973273,2.8332777,2.4006815,3.798473,532.0,528.6782183647156,-267.6608908176422,-262.6782183647156,530.3391091823578
3.3271203,4.0180564,3.137055,3.004239,2.8334544,2.4006817,3.798472,528.0,524.6728796958923,-265.66356015205383,-260.67287969589233,526.3364398479462
3.3599324,4.0095882,3.1370666,3.008379,2.8332777,2.4006817,3.7984583,523.0,519.6400675773621,-263.17996621131897,-258.14006757736206,521.320033788681
3.3215425,4.009662,3.1370454,2.9909348,2.8332777,2.4006827,3.798456,519.0,515.6784574985504,-261.1607712507248,-256.1784574985504,517.3392287492752
3.3743045,4.0060973,3.1370485,2.9636087,2.8332777,2.4006817,3.798418,518.0,514.6256954669952,-260.6871522665024,-255.62569546699524,516.3128477334976
3.310011,4.011858,3.1370444,2.9050484,2.833278,2.4006815,3.798431,517.0,513.6899890899658,-260.1550054550171,-255.18998908996582,515.3449945449829
3.307448,4.012041,3.1370435,2.829051,2.833278,2.4006815,3.7983358,516.0,512.6925520896912,-259.6537239551544,-254.69255208969116,514.3462760448456
3.298118,4.0120473,3.1370413,2.8271208,2.8332782,2.4006815,3.7979898,515.0,511.70188188552856,-259.1490590572357,-254.20188188552856,513.3509409427643
3.3103714,4.0120473,3.1370413,2.8286061,2.8332791,2.4006815,3.7979298,515.0,511.6896286010742,-259.1551856994629,-254.18962860107422,513.3448143005371
3.2986586,4.011936,3.137041,2.842157,2.8333116,2.4006793,3.797313,515.0,511.70134139060974,-259.14932930469513,-254.20134139060974,513.3506706953049
3.309937,4.012007,3.137055,2.8800242,2.8332975,2.4006495,3.7959976,515.0,511.69006299972534,-259.15496850013733,-254.19006299972534,513.3450314998627
3.3093562,4.0120144,3.137044,2.875392,2.8332798,2.400155,3.7975318,514.0,510.69064378738403,-258.654678106308,-253.69064378738403,512.345321893692
3.31086,4.012005,3.1370475,2.8638463,2.8332787,2.3993235,3.7979724,514.0,510.68914008140564,-258.6554299592972,-253.68914008140564,512.3445700407028
3.3098865,4.0119905,3.137041,2.8812695,2.8332782,2.3989358,3.796839,515.0,511.6901135444641,-259.15494322776794,-254.1901135444641,513.345056772232
3.3100648,4.011928,3.137042,2.9393067,2.8332782,2.4004297,3.7964606,515.0,511.68993520736694,-259.1550323963165,-254.18993520736694,513.3449676036835
3.3077896,4.01195,3.1370409,2.9407187,2.8332782,2.4002626,3.7900965,515.0,511.6922104358673,-259.15389478206635,-254.1922104358673,513.3461052179337
3.3106706,4.0119715,3.1370409,2.9210997,2.833278,2.4002035,3.7586248,516.0,512.6893293857574,-259.6553353071213,-254.68932938575745,514.3446646928787
3.3081849,4.012057,3.137041,2.983767,2.8332813,2.3999379,3.6973326,515.0,511.69181513786316,-259.1540924310684,-254.19181513786316,513.3459075689316
3.3106723,4.012137,3.137055,2.983117,2.833278,2.4001977,3.7065928,514.0,510.6893277168274,-258.6553361415863,-253.6893277168274,512.3446638584137
3.31049,4.012346,3.1370428,2.961532,2.833278,2.3999813,3.704878,514.0,510.6895101070404,-258.6552449464798,-253.6895101070404,512.3447550535202
3.3110528,4.0124116,3.1370442,2.973607,2.833278,2.4006438,3.7450576,514.0,510.68894720077515,-258.6555263996124,-253.68894720077515,512.3444736003876
3.3109064,4.0127687,3.1370378,2.9625757,2.833278,2.4006798,3.772644,514.0,510.6890935897827,-258.65545320510864,-253.68909358978271,512.3445467948914
3.310855,4.013037,3.13704,2.9513388,2.833278,2.4006817,3.7947824,515.0,511.6891450881958,-259.1554274559021,-254.1891450881958,513.3445725440979
3.310761,4.013286,3.1370392,2.95339,2.833278,2.4006817,3.7974513,515.0,511.68923902511597,-259.155380487442,-254.18923902511597,513.344619512558
3.3113353,4.0128865,3.1370382,2.9642096,2.8332782,2.4006817,3.7981563,514.0,510.6886646747589,-258.65566766262054,-253.6886646747589,512.3443323373795
3.3109765,4.0136104,3.1370401,2.930516,2.833279,2.4006817,3.7984118,514.0,510.68902349472046,-258.65548825263977,-253.68902349472046,512.3445117473602
3.3129947,4.0156965,3.1370544,2.9015403,2.8332784,2.4006817,3.79842,514.0,510.68700528144836,-258.6564973592758,-253.68700528144836,512.3435026407242
3.3129034,4.0167303,3.137044,2.853465,2.833278,2.400683,3.7984164,516.0,512.6870965957642,-259.6564517021179,-254.68709659576416,514.3435482978821
3.3173642,4.0175347,3.1370475,2.8667555,2.8332784,2.4006815,3.7984455,516.0,512.6826357841492,-259.6586821079254,-254.68263578414917,514.3413178920746
3.3125598,4.0154567,3.137041,2.8583798,2.833278,2.4006815,3.7984402,516.0,512.6874401569366,-259.6562799215317,-254.68744015693665,514.3437200784683
3.3133683,4.0142093,3.137042,2.8664412,2.8332782,2.4006815,3.798446,517.0,513.6866316795349,-260.15668416023254,-255.1866316795349,515.3433158397675
3.312252,4.0131326,3.1370406,2.8593903,2.833278,2.4006815,3.7984238,516.0,512.6877479553223,-259.65612602233887,-254.68774795532227,514.3438739776611
3.3110266,4.017628,3.137041,2.867138,2.8332782,2.4006815,3.7984283,517.0,513.6889734268188,-260.1555132865906,-255.18897342681885,515.3444867134094
3.311695,4.015568,3.1370418,2.86959,2.833278,2.4006817,3.7984133,517.0,513.688304901123,-260.1558475494385,-255.18830490112305,515.3441524505615
3.3110476,4.017101,3.1370556,2.8751042,2.833278,2.4006817,3.7984312,517.0,513.6889524459839,-260.15552377700806,-255.1889524459839,515.344476222992
3.3110504,4.015143,3.1370447,2.857881,2.833278,2.400683,3.798423,517.0,513.6889495849609,-260.15552520751953,-255.18894958496094,515.3444747924805
3.310915,4.0130467,3.137048,2.896179,2.833278,2.4006815,3.7983582,518.0,514.6890850067139,-260.65545749664307,-255.68908500671387,516.3445425033569
3.3111696,4.0150166,3.137043,2.9033742,2.833278,2.4006817,3.7984018,518.0,514.6888303756714,-260.6555848121643,-255.6888303756714,516.3444151878357
3.3109407,4.014027,3.137043,2.878748,2.833278,2.4006815,3.7983792,518.0,514.6890592575073,-260.65547037124634,-255.68905925750732,516.3445296287537
3.3109803,4.0135303,3.1370423,2.8635054,2.833278,2.4006815,3.798361,518.0,514.6890196800232,-260.6554901599884,-255.6890196800232,516.3445098400116
3.311148,4.013871,3.1370425,2.883956,2.833278,2.4006815,3.7983596,518.0,514.6888520717621,-260.65557396411896,-255.68885207176208,516.344426035881
3.3112621,4.013471,3.137043,2.897385,2.833278,2.4006817,3.7983797,519.0,515.6887378692627,-261.15563106536865,-256.1887378692627,517.3443689346313
3.3111708,4.014998,3.137057,2.909502,2.833278,2.4006817,3.7983809,520.0,516.6888291835785,-261.65558540821075,-256.6888291835785,518.3444145917892
